ac_year,age,state_cd,state_name,district_cd,district_name,class_1_boys,class_2_boys,class_3_boys,class_4_boys,class_5_boys,class_6_boys,class_7_boys,class_8_boys,class_9_boys,class_10_boys,class_11_boys,class_12_boys,class_1_girls,class_2_girls,class_3_girls,class_4_girls,class_5_girls,class_6_girls,class_7_girls,class_8_girls,class_9_girls,class_10_girls,class_11_girls,class_12_girls
2014-15,4,1,Jammu & Kashmir,101,KUPWARA,247,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,1,Jammu & Kashmir,102,BARAMULA,47,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,1,Jammu & Kashmir,103,SRINAGAR,40,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,1,Jammu & Kashmir,104,BADGAM,192,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,1,Jammu & Kashmir,105,PULWAMA,204,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,1,Jammu & Kashmir,106,ANANTNAG,302,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,1,Jammu & Kashmir,107,LEH (LADAKH),32,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,1,Jammu & Kashmir,108,KARGIL,12,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,1,Jammu & Kashmir,109,DODA,210,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,1,Jammu & Kashmir,110,UDHAMPUR,16,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,1,Jammu & Kashmir,111,PUNCH,1396,0,0,0,0,0,0,0,0,0,0,0,1284,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,1,Jammu & Kashmir,112,RAJAURI,2009,0,0,0,0,0,0,0,0,0,0,0,1696,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,1,Jammu & Kashmir,113,JAMMU,43,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,1,Jammu & Kashmir,114,KATHUA,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,1,Jammu & Kashmir,115,SHOPIAN,27,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,1,Jammu & Kashmir,116,BANDIPORA,68,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,1,Jammu & Kashmir,117,KISHTWAR,47,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,1,Jammu & Kashmir,118,RAMBAN,171,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,1,Jammu & Kashmir,119,GANDERBAL,298,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,1,Jammu & Kashmir,120,KULGAM,489,0,0,0,0,0,0,0,0,0,0,0,507,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,1,Jammu & Kashmir,121,REASI,3005,0,0,0,0,0,0,0,0,0,0,0,2588,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,1,Jammu & Kashmir,122,SAMBA,301,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,2,Himachal Pradesh,201,CHAMBA,87,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,2,Himachal Pradesh,202,KANGRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,2,Himachal Pradesh,203,LAHUL & SPITI,14,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,2,Himachal Pradesh,204,KULLU,150,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,2,Himachal Pradesh,205,MANDI,298,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,2,Himachal Pradesh,206,HAMIRPUR (H.P.),300,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,2,Himachal Pradesh,207,UNA,60,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,2,Himachal Pradesh,208,BILASPUR (H.P.),540,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,2,Himachal Pradesh,209,SOLAN,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,2,Himachal Pradesh,210,SIRMAUR,59,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,2,Himachal Pradesh,211,SHIMLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,2,Himachal Pradesh,212,KINNAUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,3,Punjab,301,GURDASPUR,882,0,0,0,0,0,0,0,0,0,0,0,762,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,3,Punjab,302,AMRITSAR,524,0,0,0,0,0,0,0,0,0,0,0,479,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,3,Punjab,303,KAPURTHALA,427,0,0,0,0,0,0,0,0,0,0,0,409,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,3,Punjab,304,JALANDHAR,2006,0,0,0,0,0,0,0,0,0,0,0,2067,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,3,Punjab,305,HOSHIARPUR,1635,0,0,0,0,0,0,0,0,0,0,0,1710,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,3,Punjab,306,NAWANSHAHR,1341,0,0,0,0,0,0,0,0,0,0,0,1114,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,3,Punjab,307,RUPNAGAR,1044,0,0,0,0,0,0,0,0,0,0,0,1048,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,3,Punjab,308,FATEHGARH SAHIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,3,Punjab,309,LUDHIANA,1876,0,0,0,0,0,0,0,0,0,0,0,1753,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,3,Punjab,310,MOGA,436,0,0,0,0,0,0,0,0,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,3,Punjab,311,FIROZPUR,319,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,3,Punjab,312,MUKTSAR,412,0,0,0,0,0,0,0,0,0,0,0,373,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,3,Punjab,313,FARIDKOT,231,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,3,Punjab,314,BATHINDA,581,0,0,0,0,0,0,0,0,0,0,0,547,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,3,Punjab,315,MANSA,743,0,0,0,0,0,0,0,0,0,0,0,654,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,3,Punjab,316,SANGRUR,1204,0,0,0,0,0,0,0,0,0,0,0,1236,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,3,Punjab,317,PATIALA,1128,0,0,0,0,0,0,0,0,0,0,0,1004,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,3,Punjab,318,MOHALI,633,0,0,0,0,0,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,3,Punjab,319,TARAN TARAN,348,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,3,Punjab,320,BARNALA,203,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,3,Punjab,321,Fazilka,190,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,3,Punjab,322,PATHANKOT,408,0,0,0,0,0,0,0,0,0,0,0,403,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,4,Chandigarh,401,CHANDIGARH,90,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,5,Uttarakhand,501,UTTARKASHI ,637,0,0,0,0,0,0,0,0,0,0,0,416,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,5,Uttarakhand,502,CHAMOLI,495,0,0,0,0,0,0,0,0,0,0,0,434,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,5,Uttarakhand,503,RUDRAPRAYAG,32,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,5,Uttarakhand,504,TEHRI GARHWAL,184,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,5,Uttarakhand,505,DEHRADUN,142,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,5,Uttarakhand,506,GARHWAL,193,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,5,Uttarakhand,507,PITHORAGARH,47,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,5,Uttarakhand,508,BAGESHWAR,15,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,5,Uttarakhand,509,ALMORA,271,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,5,Uttarakhand,510,CHAMPAWAT ,64,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,5,Uttarakhand,511,NAINITAL,224,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,5,Uttarakhand,512,UDHAM SINGH NAGAR,125,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,5,Uttarakhand,513,HARDWAR,742,0,0,0,0,0,0,0,0,0,0,0,642,0,0,0,0,0,0,0,0,0,0,0
2014-15,4,6,Haryana,601,PANCHKULA,497,0,0,0,0,0,0,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0
